,SEC_NAME,EXE_MODE,EXE_PRICE,EXE_ENDDATE,CLOSE
2015/2/17,50ETF沽2015年3月2.30,认沽,2.3,2015/3/25 0:00,0.0291
2015/2/17,50ETF沽2015年3月2.35,认沽,2.35,2015/3/25 0:00,0.043
2015/2/17,50ETF沽2015年3月2.40,认沽,2.4,2015/3/25 0:00,0.0639
2015/2/17,50ETF购2015年4月2.20,认购,2.2,2015/4/22 0:00,0.2476
2015/2/17,50ETF购2015年4月2.25,认购,2.25,2015/4/22 0:00,0.1994
2015/2/17,50ETF购2015年4月2.30,认购,2.3,2015/4/22 0:00,0.1638
2015/2/17,50ETF购2015年4月2.35,认购,2.35,2015/4/22 0:00,0.1306
2015/2/17,50ETF购2015年4月2.40,认购,2.4,2015/4/22 0:00,0.1025
2015/2/17,50ETF沽2015年4月2.20,认沽,2.2,2015/4/22 0:00,0.0224
2015/2/17,50ETF沽2015年4月2.25,认沽,2.25,2015/4/22 0:00,0.0304
2015/2/17,50ETF沽2015年4月2.30,认沽,2.3,2015/4/22 0:00,0.0442
2015/2/17,50ETF沽2015年4月2.35,认沽,2.35,2015/4/22 0:00,0.0632
2015/2/17,50ETF沽2015年4月2.40,认沽,2.4,2015/4/22 0:00,0.0859
2015/2/17,50ETF购2015年6月2.20,认购,2.2,2015/6/24 0:00,0.2778
2015/2/17,50ETF购2015年6月2.25,认购,2.25,2015/6/24 0:00,0.2308
2015/2/17,50ETF购2015年6月2.30,认购,2.3,2015/6/24 0:00,0.2029
2015/2/17,50ETF购2015年6月2.35,认购,2.35,2015/6/24 0:00,0.1728
2015/2/17,50ETF购2015年6月2.40,认购,2.4,2015/6/24 0:00,0.1485
2015/2/17,50ETF沽2015年6月2.20,认沽,2.2,2015/6/24 0:00,0.045
2015/2/17,50ETF沽2015年6月2.25,认沽,2.25,2015/6/24 0:00,0.0601
2015/2/17,50ETF沽2015年6月2.30,认沽,2.3,2015/6/24 0:00,0.0734
2015/2/17,50ETF沽2015年6月2.35,认沽,2.35,2015/6/24 0:00,0.0958
2015/2/17,50ETF沽2015年6月2.40,认沽,2.4,2015/6/24 0:00,0.1206
2015/2/17,50ETF购2015年9月2.20,认购,2.2,2015/9/23 0:00,0.3266
2015/2/17,50ETF购2015年9月2.25,认购,2.25,2015/9/23 0:00,0.2906
2015/2/17,50ETF购2015年9月2.30,认购,2.3,2015/9/23 0:00,0.2573
2015/2/17,50ETF购2015年9月2.35,认购,2.35,2015/9/23 0:00,0.2251
2015/2/17,50ETF购2015年9月2.40,认购,2.4,2015/9/23 0:00,0.2016
2015/2/17,50ETF沽2015年9月2.20,认沽,2.2,2015/9/23 0:00,0.0782
2015/2/17,50ETF沽2015年9月2.25,认沽,2.25,2015/9/23 0:00,0.0936
2015/2/17,50ETF沽2015年9月2.30,认沽,2.3,2015/9/23 0:00,0.1094
2015/2/17,50ETF沽2015年9月2.35,认沽,2.35,2015/9/23 0:00,0.1301
2015/2/17,50ETF沽2015年9月2.40,认沽,2.4,2015/9/23 0:00,0.1513
2015/2/17,50ETF购2015年3月2.45,认购,2.45,2015/3/25 0:00,0.0525
2015/2/17,50ETF沽2015年3月2.45,认沽,2.45,2015/3/25 0:00,0.0882
2015/2/17,50ETF购2015年4月2.45,认购,2.45,2015/4/22 0:00,0.0787
2015/2/17,50ETF沽2015年4月2.45,认沽,2.45,2015/4/22 0:00,0.1114
2015/2/17,50ETF购2015年6月2.45,认购,2.45,2015/6/24 0:00,0.1234
2015/2/17,50ETF沽2015年6月2.45,认沽,2.45,2015/6/24 0:00,0.1441
2015/2/17,50ETF购2015年9月2.45,认购,2.45,2015/9/23 0:00,0.1769
2015/2/17,50ETF沽2015年9月2.45,认沽,2.45,2015/9/23 0:00,0.1768
2015/2/17,50ETF购2015年3月2.50,认购,2.5,2015/3/25 0:00,0.0343
2015/2/17,50ETF沽2015年3月2.50,认沽,2.5,2015/3/25 0:00,0.1203
2015/2/17,50ETF购2015年4月2.50,认购,2.5,2015/4/22 0:00,0.0599
2015/2/17,50ETF沽2015年4月2.50,认沽,2.5,2015/4/22 0:00,0.1421
2015/2/17,50ETF购2015年6月2.50,认购,2.5,2015/6/24 0:00,0.0995
2015/2/17,50ETF沽2015年6月2.50,认沽,2.5,2015/6/24 0:00,0.1758
2015/2/17,50ETF购2015年9月2.50,认购,2.5,2015/9/23 0:00,0.157
2015/2/17,50ETF沽2015年9月2.50,认沽,2.5,2015/9/23 0:00,0.209
2015/2/17,50ETF购2015年3月2.40,认购,2.4,2015/3/25 0:00,0.0769
2015/2/25,50ETF购2015年3月2.20,认购,2.2,2015/3/25 0:00,0.1885
2015/2/25,50ETF购2015年3月2.25,认购,2.25,2015/3/25 0:00,0.1454
2015/2/25,50ETF购2015年3月2.30,认购,2.3,2015/3/25 0:00,0.1075
2015/2/25,50ETF购2015年3月2.35,认购,2.35,2015/3/25 0:00,0.076
2015/2/25,50ETF沽2015年3月2.20,认沽,2.2,2015/3/25 0:00,0.0146
2015/2/25,50ETF沽2015年3月2.25,认沽,2.25,2015/3/25 0:00,0.0236
2015/2/25,50ETF沽2015年3月2.30,认沽,2.3,2015/3/25 0:00,0.0358
2015/2/25,50ETF沽2015年3月2.35,认沽,2.35,2015/3/25 0:00,0.0538
2015/2/25,50ETF沽2015年3月2.40,认沽,2.4,2015/3/25 0:00,0.0801
2015/2/25,50ETF购2015年4月2.20,认购,2.2,2015/4/22 0:00,0.2088
2015/2/25,50ETF购2015年4月2.25,认购,2.25,2015/4/22 0:00,0.1715
2015/2/25,50ETF购2015年4月2.30,认购,2.3,2015/4/22 0:00,0.1349
2015/2/25,50ETF购2015年4月2.35,认购,2.35,2015/4/22 0:00,0.1032
2015/2/25,50ETF购2015年4月2.40,认购,2.4,2015/4/22 0:00,0.0785
2015/2/25,50ETF沽2015年4月2.20,认沽,2.2,2015/4/22 0:00,0.0285
2015/2/25,50ETF沽2015年4月2.25,认沽,2.25,2015/4/22 0:00,0.0412
2015/2/25,50ETF沽2015年4月2.30,认沽,2.3,2015/4/22 0:00,0.0578
2015/2/25,50ETF沽2015年4月2.35,认沽,2.35,2015/4/22 0:00,0.0775
2015/2/25,50ETF沽2015年4月2.40,认沽,2.4,2015/4/22 0:00,0.1033
2015/2/25,50ETF购2015年6月2.20,认购,2.2,2015/6/24 0:00,0.2503
2015/2/25,50ETF购2015年6月2.25,认购,2.25,2015/6/24 0:00,0.2169
2015/2/25,50ETF购2015年6月2.30,认购,2.3,2015/6/24 0:00,0.182
2015/2/25,50ETF购2015年6月2.35,认购,2.35,2015/6/24 0:00,0.15
2015/2/25,50ETF购2015年6月2.40,认购,2.4,2015/6/24 0:00,0.1298
2015/2/25,50ETF沽2015年6月2.20,认沽,2.2,2015/6/24 0:00,0.0536
2015/2/25,50ETF沽2015年6月2.25,认沽,2.25,2015/6/24 0:00,0.069
2015/2/25,50ETF沽2015年6月2.30,认沽,2.3,2015/6/24 0:00,0.087
2015/2/25,50ETF沽2015年6月2.35,认沽,2.35,2015/6/24 0:00,0.1085
2015/2/25,50ETF沽2015年6月2.40,认沽,2.4,2015/6/24 0:00,0.1325
2015/2/25,50ETF购2015年9月2.20,认购,2.2,2015/9/23 0:00,0.299
2015/2/25,50ETF购2015年9月2.25,认购,2.25,2015/9/23 0:00,0.2663
2015/2/25,50ETF购2015年9月2.30,认购,2.3,2015/9/23 0:00,0.2371
2015/2/25,50ETF购2015年9月2.35,认购,2.35,2015/9/23 0:00,0.2001
2015/2/25,50ETF购2015年9月2.40,认购,2.4,2015/9/23 0:00,0.178
2015/2/25,50ETF沽2015年9月2.20,认沽,2.2,2015/9/23 0:00,0.0864
2015/2/25,50ETF沽2015年9月2.25,认沽,2.25,2015/9/23 0:00,0.1048
2015/2/25,50ETF沽2015年9月2.30,认沽,2.3,2015/9/23 0:00,0.1208
2015/2/25,50ETF沽2015年9月2.35,认沽,2.35,2015/9/23 0:00,0.1432
2015/2/25,50ETF沽2015年9月2.40,认沽,2.4,2015/9/23 0:00,0.1691
2015/2/25,50ETF购2015年3月2.45,认购,2.45,2015/3/25 0:00,0.0333
2015/2/25,50ETF沽2015年3月2.45,认沽,2.45,2015/3/25 0:00,0.1119
2015/2/25,50ETF购2015年4月2.45,认购,2.45,2015/4/22 0:00,0.0595
2015/2/25,50ETF沽2015年4月2.45,认沽,2.45,2015/4/22 0:00,0.1332
2015/2/25,50ETF购2015年6月2.45,认购,2.45,2015/6/24 0:00,0.1084
2015/2/25,50ETF沽2015年6月2.45,认沽,2.45,2015/6/24 0:00,0.1621
2015/2/25,50ETF购2015年9月2.45,认购,2.45,2015/9/23 0:00,0.161
2015/2/25,50ETF沽2015年9月2.45,认沽,2.45,2015/9/23 0:00,0.1931
2015/2/25,50ETF购2015年3月2.50,认购,2.5,2015/3/25 0:00,0.0208
2015/2/25,50ETF沽2015年3月2.50,认沽,2.5,2015/3/25 0:00,0.1483
2015/2/25,50ETF购2015年4月2.50,认购,2.5,2015/4/22 0:00,0.0432
2015/2/25,50ETF沽2015年4月2.50,认沽,2.5,2015/4/22 0:00,0.1638
2015/2/25,50ETF购2015年6月2.50,认购,2.5,2015/6/24 0:00,0.09
2015/2/25,50ETF沽2015年6月2.50,认沽,2.5,2015/6/24 0:00,0.1896
2015/2/25,50ETF购2015年9月2.50,认购,2.5,2015/9/23 0:00,0.1432
2015/2/25,50ETF沽2015年9月2.50,认沽,2.5,2015/9/23 0:00,0.2227
2015/2/25,50ETF购2015年3月2.40,认购,2.4,2015/3/25 0:00,0.0518
2015/2/26,50ETF购2015年3月2.20,认购,2.2,2015/3/25 0:00,0.253
2015/2/26,50ETF购2015年3月2.25,认购,2.25,2015/3/25 0:00,0.2112
2015/2/26,50ETF购2015年3月2.30,认购,2.3,2015/3/25 0:00,0.1628
2015/2/26,50ETF购2015年3月2.35,认购,2.35,2015/3/25 0:00,0.126
2015/2/26,50ETF沽2015年3月2.20,认沽,2.2,2015/3/25 0:00,0.0055
2015/2/26,50ETF沽2015年3月2.25,认沽,2.25,2015/3/25 0:00,0.0108
2015/2/26,50ETF沽2015年3月2.30,认沽,2.3,2015/3/25 0:00,0.0181
2015/2/26,50ETF沽2015年3月2.35,认沽,2.35,2015/3/25 0:00,0.031
2015/2/26,50ETF沽2015年3月2.40,认沽,2.4,2015/3/25 0:00,0.0473
2015/2/26,50ETF购2015年4月2.20,认购,2.2,2015/4/22 0:00,0.2733
2015/2/26,50ETF购2015年4月2.25,认购,2.25,2015/4/22 0:00,0.2215
2015/2/26,50ETF购2015年4月2.30,认购,2.3,2015/4/22 0:00,0.1835
2015/2/26,50ETF购2015年4月2.35,认购,2.35,2015/4/22 0:00,0.1511
2015/2/26,50ETF购2015年4月2.40,认购,2.4,2015/4/22 0:00,0.1204
2015/2/26,50ETF沽2015年4月2.20,认沽,2.2,2015/4/22 0:00,0.019
2015/2/26,50ETF沽2015年4月2.25,认沽,2.25,2015/4/22 0:00,0.028
2015/2/26,50ETF沽2015年4月2.30,认沽,2.3,2015/4/22 0:00,0.0396
2015/2/26,50ETF沽2015年4月2.35,认沽,2.35,2015/4/22 0:00,0.0549
2015/2/26,50ETF沽2015年4月2.40,认沽,2.4,2015/4/22 0:00,0.0741
2015/2/26,50ETF购2015年6月2.20,认购,2.2,2015/6/24 0:00,0.299
2015/2/26,50ETF购2015年6月2.25,认购,2.25,2015/6/24 0:00,0.2509
2015/2/26,50ETF购2015年6月2.30,认购,2.3,2015/6/24 0:00,0.2256
2015/2/26,50ETF购2015年6月2.35,认购,2.35,2015/6/24 0:00,0.1867
2015/2/26,50ETF购2015年6月2.40,认购,2.4,2015/6/24 0:00,0.1625
2015/2/26,50ETF沽2015年6月2.20,认沽,2.2,2015/6/24 0:00,0.0429
2015/2/26,50ETF沽2015年6月2.25,认沽,2.25,2015/6/24 0:00,0.0609
2015/2/26,50ETF沽2015年6月2.30,认沽,2.3,2015/6/24 0:00,0.0733
2015/2/26,50ETF沽2015年6月2.35,认沽,2.35,2015/6/24 0:00,0.0979
2015/2/26,50ETF沽2015年6月2.40,认沽,2.4,2015/6/24 0:00,0.1082
2015/2/26,50ETF购2015年9月2.20,认购,2.2,2015/9/23 0:00,0.3401
2015/2/26,50ETF购2015年9月2.25,认购,2.25,2015/9/23 0:00,0.3061
2015/2/26,50ETF购2015年9月2.30,认购,2.3,2015/9/23 0:00,0.2769
2015/2/26,50ETF购2015年9月2.35,认购,2.35,2015/9/23 0:00,0.2433
2015/2/26,50ETF购2015年9月2.40,认购,2.4,2015/9/23 0:00,0.218
2015/2/26,50ETF沽2015年9月2.20,认沽,2.2,2015/9/23 0:00,0.0791
2015/2/26,50ETF沽2015年9月2.25,认沽,2.25,2015/9/23 0:00,0.0915
2015/2/26,50ETF沽2015年9月2.30,认沽,2.3,2015/9/23 0:00,0.1142
2015/2/26,50ETF沽2015年9月2.35,认沽,2.35,2015/9/23 0:00,0.1337
2015/2/26,50ETF沽2015年9月2.40,认沽,2.4,2015/9/23 0:00,0.1506
2015/2/26,50ETF购2015年3月2.45,认购,2.45,2015/3/25 0:00,0.0655
2015/2/26,50ETF沽2015年3月2.45,认沽,2.45,2015/3/25 0:00,0.0667
2015/2/26,50ETF购2015年4月2.45,认购,2.45,2015/4/22 0:00,0.0989
2015/2/26,50ETF沽2015年4月2.45,认沽,2.45,2015/4/22 0:00,0.0972
2015/2/26,50ETF购2015年6月2.45,认购,2.45,2015/6/24 0:00,0.1333
2015/2/26,50ETF沽2015年6月2.45,认沽,2.45,2015/6/24 0:00,0.1344
2015/2/26,50ETF购2015年9月2.45,认购,2.45,2015/9/23 0:00,0.1902
2015/2/26,50ETF沽2015年9月2.45,认沽,2.45,2015/9/23 0:00,0.1739
2015/2/26,50ETF购2015年3月2.50,认购,2.5,2015/3/25 0:00,0.0436
2015/2/26,50ETF沽2015年3月2.50,认沽,2.5,2015/3/25 0:00,0.0967
2015/2/26,50ETF购2015年4月2.50,认购,2.5,2015/4/22 0:00,0.0735
2015/2/26,50ETF沽2015年4月2.50,认沽,2.5,2015/4/22 0:00,0.1258
2015/2/26,50ETF购2015年6月2.50,认购,2.5,2015/6/24 0:00,0.1178
2015/2/26,50ETF沽2015年6月2.50,认沽,2.5,2015/6/24 0:00,0.1617
2015/2/26,50ETF购2015年9月2.50,认购,2.5,2015/9/23 0:00,0.1692
2015/2/26,50ETF沽2015年9月2.50,认沽,2.5,2015/9/23 0:00,0.1997
2015/2/26,50ETF购2015年3月2.40,认购,2.4,2015/3/25 0:00,0.0915
2015/2/27,50ETF购2015年3月2.20,认购,2.2,2015/3/25 0:00,0.2488
2015/2/27,50ETF购2015年3月2.25,认购,2.25,2015/3/25 0:00,0.208
2015/2/27,50ETF购2015年3月2.30,认购,2.3,2015/3/25 0:00,0.1656
2015/2/27,50ETF购2015年3月2.35,认购,2.35,2015/3/25 0:00,0.1232
2015/2/27,50ETF沽2015年3月2.20,认沽,2.2,2015/3/25 0:00,0.006
2015/2/27,50ETF沽2015年3月2.25,认沽,2.25,2015/3/25 0:00,0.0108
2015/2/27,50ETF沽2015年3月2.30,认沽,2.3,2015/3/25 0:00,0.0194
2015/2/27,50ETF沽2015年3月2.35,认沽,2.35,2015/3/25 0:00,0.0316
2015/2/27,50ETF沽2015年3月2.40,认沽,2.4,2015/3/25 0:00,0.0488
2015/2/27,50ETF购2015年4月2.20,认购,2.2,2015/4/22 0:00,0.2722
2015/2/27,50ETF购2015年4月2.25,认购,2.25,2015/4/22 0:00,0.227
2015/2/27,50ETF购2015年4月2.30,认购,2.3,2015/4/22 0:00,0.187
2015/2/27,50ETF购2015年4月2.35,认购,2.35,2015/4/22 0:00,0.1518
2015/2/27,50ETF购2015年4月2.40,认购,2.4,2015/4/22 0:00,0.1202
2015/2/27,50ETF沽2015年4月2.20,认沽,2.2,2015/4/22 0:00,0.0199
2015/2/27,50ETF沽2015年4月2.25,认沽,2.25,2015/4/22 0:00,0.0294
2015/2/27,50ETF沽2015年4月2.30,认沽,2.3,2015/4/22 0:00,0.0416
2015/2/27,50ETF沽2015年4月2.35,认沽,2.35,2015/4/22 0:00,0.0576
2015/2/27,50ETF沽2015年4月2.40,认沽,2.4,2015/4/22 0:00,0.077
2015/2/27,50ETF购2015年6月2.20,认购,2.2,2015/6/24 0:00,0.3041
2015/2/27,50ETF购2015年6月2.25,认购,2.25,2015/6/24 0:00,0.2669
2015/2/27,50ETF购2015年6月2.30,认购,2.3,2015/6/24 0:00,0.2257
2015/2/27,50ETF购2015年6月2.35,认购,2.35,2015/6/24 0:00,0.1934
2015/2/27,50ETF购2015年6月2.40,认购,2.4,2015/6/24 0:00,0.1653
2015/2/27,50ETF沽2015年6月2.20,认沽,2.2,2015/6/24 0:00,0.0459
2015/2/27,50ETF沽2015年6月2.25,认沽,2.25,2015/6/24 0:00,0.0578
2015/2/27,50ETF沽2015年6月2.30,认沽,2.3,2015/6/24 0:00,0.068
2015/2/27,50ETF沽2015年6月2.35,认沽,2.35,2015/6/24 0:00,0.0901
2015/2/27,50ETF沽2015年6月2.40,认沽,2.4,2015/6/24 0:00,0.1093
2015/2/27,50ETF购2015年9月2.20,认购,2.2,2015/9/23 0:00,0.3574
2015/2/27,50ETF购2015年9月2.25,认购,2.25,2015/9/23 0:00,0.3074
2015/2/27,50ETF购2015年9月2.30,认购,2.3,2015/9/23 0:00,0.2755
2015/2/27,50ETF购2015年9月2.35,认购,2.35,2015/9/23 0:00,0.2449
2015/2/27,50ETF购2015年9月2.40,认购,2.4,2015/9/23 0:00,0.2212
2015/2/27,50ETF沽2015年9月2.20,认沽,2.2,2015/9/23 0:00,0.072
2015/2/27,50ETF沽2015年9月2.30,认沽,2.3,2015/9/23 0:00,0.1054
2015/2/27,50ETF沽2015年9月2.35,认沽,2.35,2015/9/23 0:00,0.1293
2015/2/27,50ETF沽2015年9月2.40,认沽,2.4,2015/9/23 0:00,0.1401
2015/2/27,50ETF购2015年3月2.45,认购,2.45,2015/3/25 0:00,0.0618
2015/2/27,50ETF沽2015年3月2.45,认沽,2.45,2015/3/25 0:00,0.0713
2015/2/27,50ETF购2015年4月2.45,认购,2.45,2015/4/22 0:00,0.0961
2015/2/27,50ETF沽2015年4月2.45,认沽,2.45,2015/4/22 0:00,0.1011
2015/2/27,50ETF购2015年6月2.45,认购,2.45,2015/6/24 0:00,0.1431
2015/2/27,50ETF沽2015年6月2.45,认沽,2.45,2015/6/24 0:00,0.1255
2015/2/27,50ETF购2015年9月2.45,认购,2.45,2015/9/23 0:00,0.187
2015/2/27,50ETF沽2015年9月2.45,认沽,2.45,2015/9/23 0:00,0.164
2015/2/27,50ETF购2015年3月2.50,认购,2.5,2015/3/25 0:00,0.0418
2015/2/27,50ETF沽2015年3月2.50,认沽,2.5,2015/3/25 0:00,0.1011
2015/2/27,50ETF购2015年4月2.50,认购,2.5,2015/4/22 0:00,0.0733
2015/2/27,50ETF沽2015年4月2.50,认沽,2.5,2015/4/22 0:00,0.1283
2015/2/27,50ETF购2015年6月2.50,认购,2.5,2015/6/24 0:00,0.1179
2015/2/27,50ETF沽2015年6月2.50,认沽,2.5,2015/6/24 0:00,0.151
2015/2/27,50ETF购2015年9月2.50,认购,2.5,2015/9/23 0:00,0.1684
2015/2/27,50ETF沽2015年9月2.50,认沽,2.5,2015/9/23 0:00,0.1941
2015/2/27,50ETF购2015年3月2.55,认购,2.55,2015/3/25 0:00,0.0272
2015/2/27,50ETF沽2015年3月2.55,认沽,2.55,2015/3/25 0:00,0.1336
2015/2/27,50ETF购2015年4月2.55,认购,2.55,2015/4/22 0:00,0.0542
2015/2/27,50ETF沽2015年4月2.55,认沽,2.55,2015/4/22 0:00,0.1584
2015/2/27,50ETF购2015年6月2.55,认购,2.55,2015/6/24 0:00,0.0987
2015/2/27,50ETF沽2015年6月2.55,认沽,2.55,2015/6/24 0:00,0.1888
2015/2/27,50ETF购2015年9月2.55,认购,2.55,2015/9/23 0:00,0.1476
2015/2/27,50ETF沽2015年9月2.55,认沽,2.55,2015/9/23 0:00,0.2238
2015/2/27,50ETF购2015年3月2.40,认购,2.4,2015/3/25 0:00,0.0906
2015/3/2,50ETF购2015年3月2.20,认购,2.2,2015/3/25 0:00,0.2504
2015/3/2,50ETF购2015年3月2.25,认购,2.25,2015/3/25 0:00,0.201
2015/3/2,50ETF购2015年3月2.30,认购,2.3,2015/3/25 0:00,0.1624
2015/3/2,50ETF购2015年3月2.35,认购,2.35,2015/3/25 0:00,0.1244
2015/3/2,50ETF沽2015年3月2.20,认沽,2.2,2015/3/25 0:00,0.0056
2015/3/2,50ETF沽2015年3月2.25,认沽,2.25,2015/3/25 0:00,0.01
2015/3/2,50ETF沽2015年3月2.30,认沽,2.3,2015/3/25 0:00,0.0175
2015/3/2,50ETF沽2015年3月2.35,认沽,2.35,2015/3/25 0:00,0.0301
2015/3/2,50ETF沽2015年3月2.40,认沽,2.4,2015/3/25 0:00,0.0485
2015/3/2,50ETF购2015年4月2.20,认购,2.2,2015/4/22 0:00,0.2739
2015/3/2,50ETF购2015年4月2.25,认购,2.25,2015/4/22 0:00,0.2331
2015/3/2,50ETF购2015年4月2.30,认购,2.3,2015/4/22 0:00,0.1869
2015/3/2,50ETF购2015年4月2.35,认购,2.35,2015/4/22 0:00,0.1496
2015/3/2,50ETF购2015年4月2.40,认购,2.4,2015/4/22 0:00,0.1242
2015/3/2,50ETF沽2015年4月2.20,认沽,2.2,2015/4/22 0:00,0.0198
2015/3/2,50ETF沽2015年4月2.25,认沽,2.25,2015/4/22 0:00,0.0294
2015/3/2,50ETF沽2015年4月2.30,认沽,2.3,2015/4/22 0:00,0.0415
2015/3/2,50ETF沽2015年4月2.35,认沽,2.35,2015/4/22 0:00,0.0567
2015/3/2,50ETF沽2015年4月2.40,认沽,2.4,2015/4/22 0:00,0.0784
2015/3/2,50ETF购2015年6月2.20,认购,2.2,2015/6/24 0:00,0.3065
2015/3/2,50ETF购2015年6月2.25,认购,2.25,2015/6/24 0:00,0.2592
2015/3/2,50ETF购2015年6月2.30,认购,2.3,2015/6/24 0:00,0.2265
2015/3/2,50ETF购2015年6月2.35,认购,2.35,2015/6/24 0:00,0.2011
2015/3/2,50ETF购2015年6月2.40,认购,2.4,2015/6/24 0:00,0.1655
2015/3/2,50ETF沽2015年6月2.20,认沽,2.2,2015/6/24 0:00,0.0479
2015/3/2,50ETF沽2015年6月2.25,认沽,2.25,2015/6/24 0:00,0.0601
2015/3/2,50ETF沽2015年6月2.30,认沽,2.3,2015/6/24 0:00,0.0759
2015/3/2,50ETF沽2015年6月2.35,认沽,2.35,2015/6/24 0:00,0.0934
2015/3/2,50ETF沽2015年6月2.40,认沽,2.4,2015/6/24 0:00,0.1143
2015/3/2,50ETF购2015年9月2.20,认购,2.2,2015/9/23 0:00,0.3408
2015/3/2,50ETF购2015年9月2.25,认购,2.25,2015/9/23 0:00,0.3065
2015/3/2,50ETF购2015年9月2.30,认购,2.3,2015/9/23 0:00,0.274
2015/3/2,50ETF购2015年9月2.35,认购,2.35,2015/9/23 0:00,0.2435
2015/3/2,50ETF购2015年9月2.40,认购,2.4,2015/9/23 0:00,0.2163
2015/3/2,50ETF沽2015年9月2.20,认沽,2.2,2015/9/23 0:00,0.079
2015/3/2,50ETF沽2015年9月2.25,认沽,2.25,2015/9/23 0:00,0.0919
2015/3/2,50ETF沽2015年9月2.30,认沽,2.3,2015/9/23 0:00,0.1064
2015/3/2,50ETF沽2015年9月2.35,认沽,2.35,2015/9/23 0:00,0.129
2015/3/2,50ETF购2015年3月2.45,认购,2.45,2015/3/25 0:00,0.0641
2015/3/2,50ETF沽2015年3月2.45,认沽,2.45,2015/3/25 0:00,0.0705
2015/3/2,50ETF购2015年4月2.45,认购,2.45,2015/4/22 0:00,0.0956
2015/3/2,50ETF沽2015年4月2.45,认沽,2.45,2015/4/22 0:00,0.102
2015/3/2,50ETF购2015年6月2.45,认购,2.45,2015/6/24 0:00,0.144
2015/3/2,50ETF沽2015年6月2.45,认沽,2.45,2015/6/24 0:00,0.1378
2015/3/2,50ETF购2015年9月2.45,认购,2.45,2015/9/23 0:00,0.1921
2015/3/2,50ETF沽2015年9月2.45,认沽,2.45,2015/9/23 0:00,0.1726
2015/3/2,50ETF购2015年3月2.50,认购,2.5,2015/3/25 0:00,0.0433
2015/3/2,50ETF沽2015年3月2.50,认沽,2.5,2015/3/25 0:00,0.1011
2015/3/2,50ETF购2015年4月2.50,认购,2.5,2015/4/22 0:00,0.0765
2015/3/2,50ETF沽2015年4月2.50,认沽,2.5,2015/4/22 0:00,0.1301
2015/3/2,50ETF购2015年6月2.50,认购,2.5,2015/6/24 0:00,0.121
2015/3/2,50ETF沽2015年6月2.50,认沽,2.5,2015/6/24 0:00,0.1655
2015/3/2,50ETF购2015年9月2.50,认购,2.5,2015/9/23 0:00,0.1698
2015/3/2,50ETF沽2015年9月2.50,认沽,2.5,2015/9/23 0:00,0.2045
2015/3/2,50ETF购2015年3月2.55,认购,2.55,2015/3/25 0:00,0.029
2015/3/2,50ETF沽2015年3月2.55,认沽,2.55,2015/3/25 0:00,0.1304
2015/3/2,50ETF购2015年4月2.55,认购,2.55,2015/4/22 0:00,0.0586
2015/3/2,50ETF沽2015年4月2.55,认沽,2.55,2015/4/22 0:00,0.1592
2015/3/2,50ETF购2015年6月2.55,认购,2.55,2015/6/24 0:00,0.1025
2015/3/2,50ETF沽2015年6月2.55,认沽,2.55,2015/6/24 0:00,0.1906
2015/3/2,50ETF购2015年9月2.55,认购,2.55,2015/9/23 0:00,0.151
2015/3/2,50ETF沽2015年9月2.55,认沽,2.55,2015/9/23 0:00,0.2301
2015/3/2,50ETF购2015年3月2.40,认购,2.4,2015/3/25 0:00,0.0922
2015/3/3,50ETF购2015年3月2.20,认购,2.2,2015/3/25 0:00,0.179
2015/3/3,50ETF购2015年3月2.25,认购,2.25,2015/3/25 0:00,0.1374
2015/3/3,50ETF购2015年3月2.30,认购,2.3,2015/3/25 0:00,0.1028
2015/3/3,50ETF购2015年3月2.35,认购,2.35,2015/3/25 0:00,0.0729
2015/3/3,50ETF沽2015年3月2.20,认沽,2.2,2015/3/25 0:00,0.0123
2015/3/3,50ETF沽2015年3月2.25,认沽,2.25,2015/3/25 0:00,0.0209
2015/3/3,50ETF沽2015年3月2.30,认沽,2.3,2015/3/25 0:00,0.0339
2015/3/3,50ETF沽2015年3月2.35,认沽,2.35,2015/3/25 0:00,0.0565
2015/3/3,50ETF沽2015年3月2.40,认沽,2.4,2015/3/25 0:00,0.0815
2015/3/3,50ETF购2015年4月2.20,认购,2.2,2015/4/22 0:00,0.211
2015/3/3,50ETF购2015年4月2.25,认购,2.25,2015/4/22 0:00,0.1775
2015/3/3,50ETF购2015年4月2.30,认购,2.3,2015/4/22 0:00,0.14
2015/3/3,50ETF购2015年4月2.35,认购,2.35,2015/4/22 0:00,0.11
2015/3/3,50ETF购2015年4月2.40,认购,2.4,2015/4/22 0:00,0.0853
2015/3/3,50ETF沽2015年4月2.20,认沽,2.2,2015/4/22 0:00,0.0304
2015/3/3,50ETF沽2015年4月2.25,认沽,2.25,2015/4/22 0:00,0.044
2015/3/3,50ETF沽2015年4月2.30,认沽,2.3,2015/4/22 0:00,0.06
2015/3/3,50ETF沽2015年4月2.35,认沽,2.35,2015/4/22 0:00,0.0829
2015/3/3,50ETF沽2015年4月2.40,认沽,2.4,2015/4/22 0:00,0.1075
2015/3/3,50ETF购2015年6月2.20,认购,2.2,2015/6/24 0:00,0.255
2015/3/3,50ETF购2015年6月2.25,认购,2.25,2015/6/24 0:00,0.2245
2015/3/3,50ETF购2015年6月2.30,认购,2.3,2015/6/24 0:00,0.1818
2015/3/3,50ETF购2015年6月2.35,认购,2.35,2015/6/24 0:00,0.1671
